Class Suffix,Label,Severity,Message
PMD_0020060,portion of lead,Violation,Class is missing pav:lastUpdateOn.
PMD_0020202,crack,Violation,Class is missing pav:lastUpdateOn.
PMD_0000101,import path,Violation,Class is missing pav:lastUpdateOn.
CHEBI_194535,moscovium atom,Violation,Class is missing pav:lastUpdateOn.
CHEBI_49828,praseodymium atom,Violation,Class is missing pav:lastUpdateOn.
PMD_0000003,plan specification,Violation,Class is missing pav:lastUpdateOn.
PMD_0000654,functional material,Violation,Class is missing pav:lastUpdateOn.
PMD_0050068,silicon nitride ceramic,Violation,Class is missing pav:lastUpdateOn.
PMD_0050107,pyrex-type glass,Violation,Class is missing pav:lastUpdateOn.
CHEBI_33343,hafnium atom,Violation,Class is missing pav:lastUpdateOn.
CHEBI_35489,organic disulfide,Violation,Class is missing pav:lastUpdateOn.
CHEBI_30501,beryllium atom,Violation,Class is missing pav:lastUpdateOn.
PMD_0000592,cut function,Violation,Class is missing pav:lastUpdateOn.
PMD_0000540,burning,Violation,Class is missing pav:lastUpdateOn.
CHEBI_33351,seaborgium atom,Violation,Class is missing pav:lastUpdateOn.
PMD_0000920,saw,Violation,Class is missing pav:lastUpdateOn.
PMD_0020231,interstitital solid solution,Violation,Class is missing pav:lastUpdateOn.
PMD_0020236,mixed dislocation,Violation,Class is missing pav:lastUpdateOn.
PMD_0000778,mixing,Violation,Class is missing pav:lastUpdateOn.
OBI_0000571,manufacturer role,Violation,Class is missing pav:lastUpdateOn.
CHEBI_33344,niobium atom,Violation,Class is missing pav:lastUpdateOn.
PMD_0000124,sandwich sheet,Violation,Class is missing pav:lastUpdateOn.
PMD_0000905,primary shaping from the ionized state,Violation,Class is missing pav:lastUpdateOn.
PMD_0050142,tellurite glass,Violation,Class is missing pav:lastUpdateOn.
PMD_0020085,portion of iridium,Violation,Class is missing pav:lastUpdateOn.
CHEBI_33353,technetium atom,Violation,Class is missing pav:lastUpdateOn.
PMD_0050038,polyhydroxyalkanoates,Violation,Class is missing pav:lastUpdateOn.
BFO_0000203,temporal instant,Violation,Class is missing pav:lastUpdateOn.
PMD_0001040,expriment designing process,Violation,Class is missing pav:lastUpdateOn.
PMD_0050149,amorphous metal glass,Violation,Class is missing pav:lastUpdateOn.
PMD_0000927,separating,Violation,Class is missing pav:lastUpdateOn.
PMD_0050042,clay-based ceramic,Violation,Class is missing pav:lastUpdateOn.
CHEBI_33322,rubidium atom,Violation,Class is missing pav:lastUpdateOn.
PMD_0000657,gas chromatography system,Violation,Class is missing pav:lastUpdateOn.
CHEBI_22984,calcium atom,Violation,Class is missing pav:lastUpdateOn.
PMD_0000603,device role,Violation,Class is missing pav:lastUpdateOn.
CHEBI_33349,dubnium atom,Violation,Class is missing pav:lastUpdateOn.
PMD_0000100,function name,Violation,Class is missing pav:lastUpdateOn.
PMD_0050131,lithium disilicate glass-ceramic,Violation,Class is missing pav:lastUpdateOn.
